,PL battery large electricity,PL biogas,PL biogas substrate,PL biomass wood,PL electricity,PL hard coal,PL hydro PSH electricity,PL lignite,PL natural gas,PL other fuel
112,-4.254712038687103e-06,-8.050733413256239e-10,-5.591118679149076e-10,-1.2921645975438878e-09,-1.0790107580760377e-05,-1.67037796927616e-08,-1.2772146078532387e-06,-4.8466972657479346e-09,-7.602920959470794e-09,4.853291102335788e-10
113,-4.254291440020097e-06,-8.187157618522178e-10,-5.685478754458018e-10,-1.3083081285003573e-09,-1.0816837630045484e-05,-1.6867488739080727e-08,-1.2764653547492344e-06,-5.135007086209953e-09,-7.704784366069362e-09,4.853291102335788e-10
114,-4.254061302333412e-06,-8.218989933084231e-10,-5.707647687813733e-10,-1.3121734809828922e-09,-1.0838423804671038e-05,-1.6909325495362282e-08,-1.2759437595377676e-06,-7.972630555741489e-09,-7.728885975666344e-09,4.853291102335788e-10
115,-4.253973202139605e-06,-8.234337656176649e-10,-5.718447937397286e-10,-1.3142198440618813e-09,-1.084314658328367e-05,-1.6929334378801286e-08,-1.2758437151205726e-06,-9.09130903892219e-09,-7.73979991208762e-09,4.853291102335788e-10
116,-4.253634500628323e-06,-8.136566975736059e-10,-5.650235834764317e-10,-1.3026237866142765e-09,-1.0840502227438265e-05,-1.6807462088763714e-08,-1.275930117117241e-06,-8.378265192732215e-09,-7.667040335945785e-09,4.853291102335788e-10
117,-4.2532675621487215e-06,-7.847802407923155e-10,-5.450715434562881e-10,-1.2685177352977917e-09,-1.0822265949173016e-05,-1.645821612328291e-08,-1.2762777714669937e-06,-6.777554517611861e-09,-7.45421857573092e-09,4.853291102335788e-10
118,-4.2530028991905056e-06,-7.289031600521412e-10,-5.062474883743562e-10,-1.2030341167701408e-09,-1.0793813089549076e-05,-1.577791408635676e-08,-1.27691714624234e-06,-4.908542905468494e-09,-7.040853233775124e-09,4.853291102335788e-10
119,-1.685673014170479e-05,-6.784262041037437e-10,-4.712319423560984e-10,-1.143462213804014e-09,1.558351641506306e-05,-1.5159457689151168e-08,1.4889224435139242e-06,-4.4919943320564926e-09,-6.667505658697337e-09,4.853291102335788e-10
120,-3.445649758582745e-06,-5.835545380250551e-10,-4.0529357647756115e-10,-1.031821739161387e-09,-2.287503093612031e-07,-1.4006218407303095e-08,2.580175569557135e-06,-4.4929038267582655e-09,-5.965375748928636e-09,4.853291102335788e-10
121,3.9347162103898435e-06,-5.929905455559492e-10,-4.1183056964655407e-10,-1.0429630492581055e-09,-9.92950390354963e-06,-1.4118995750322938e-08,4.410285451597438e-06,-4.4919943320564926e-09,-6.034952093614265e-09,4.853291102335788e-10
122,1.894086560811465e-05,-5.940705705143046e-10,-4.126263775106054e-10,-1.0443272913107648e-09,-3.0389330959224026e-05,-1.4133547665551305e-08,9.52988022036999e-06,-4.4929038267582655e-09,-6.042682798579335e-09,4.853291102335788e-10
123,3.833613164289012e-06,-6.088498594181146e-10,-4.228581929055508e-10,-1.0616076906444505e-09,-1.3707476455238066e-05,-1.4311808627098799e-08,4.457783551655825e-06,-4.4919943320564926e-09,-6.151822162792087e-09,4.853291102335788e-10
124,2.2199574829073754e-05,-6.482423486886546e-10,-4.5014303395873867e-10,-1.1080487638537306e-09,4.122954635477072e-05,-1.4792021829634905e-08,1.9157622091370285e-05,-4.4919943320564926e-09,-6.44331521471031e-09,4.853291102335788e-10
125,2.2220236850500896e-05,-7.289031600521412e-10,-5.062474883743562e-10,-1.2030909601890016e-09,4.1308948766527465e-05,-1.577791408635676e-08,1.9151125457028684e-05,-4.4929038267582655e-09,-7.040853233775124e-09,4.853291102335788e-10
126,2.224071064205191e-05,-7.657376954739448e-10,-5.31770183442859e-10,-1.2460645848477725e-09,6.0663961619411566e-05,-1.6221747500821948e-08,1.9163099409524875e-05,-4.4929038267582655e-09,-7.3127921496052295e-09,4.853291102335788e-10
127,2.2275479377498186e-05,-7.560174708487466e-10,-5.24948973179562e-10,-1.2345822142378893e-09,6.04900469909353e-05,-1.6105332178995013e-08,1.9181277409074937e-05,-4.4929038267582655e-09,-7.240487320814282e-09,4.853291102335788e-10
128,2.226508716418607e-05,-7.415792424581014e-10,-5.149445314600598e-10,-1.2176997188362293e-09,6.0710047534939804e-05,-1.592707121744752e-08,1.9178598904545652e-05,-4.49108483735472e-09,-7.133621693355963e-09,4.853291102335788e-10
129,2.226703898244864e-05,-7.239009391923901e-10,-5.027231964049861e-10,-1.1968950275331736e-09,6.0796353636760614e-05,-1.5712430467829108e-08,1.9165686694577744e-05,-4.4929038267582655e-09,-7.0031092036515474e-09,4.853291102335788e-10
130,2.2269651758222153e-05,-7.10883796273265e-10,-4.937419362249784e-10,-1.181945208372781e-09,6.08749297725808e-05,-1.5555997379124165e-08,1.916118702638414e-05,-4.4929038267582655e-09,-6.9071575126145035e-09,4.853291102335788e-10
131,2.2271557998720937e-05,-6.989466783124954e-10,-4.854427970713004e-10,-1.1676775102387182e-09,6.091209979786072e-05,-1.5410478226840496e-08,1.9160725628353248e-05,-4.4929038267582655e-09,-6.8189365265425295e-09,4.853291102335788e-10
132,2.226970802965411e-05,-6.932054930075537e-10,-4.814637577510439e-10,-1.1607426131376997e-09,6.099757672473061e-05,-1.53431756189093e-08,1.91587330391485e-05,-4.4929038267582655e-09,-6.776645022910088e-09,4.853291102335788e-10
133,2.226992404175121e-05,-6.914433470228687e-10,-4.801563591172453e-10,-1.1589236237341538e-09,6.098007634136593e-05,-1.5319528756663203e-08,1.915980533340189e-05,-4.4919943320564926e-09,-6.763002602383494e-09,4.853291102335788e-10
134,2.2266755806299443e-05,-6.914433470228687e-10,-4.801563591172453e-10,-1.1588099368964322e-09,6.100359223637497e-05,-1.5319528756663203e-08,1.9158929035256733e-05,-4.4929038267582655e-09,-6.763002602383494e-09,4.853291102335788e-10
135,2.2263322179583156e-05,-6.989466783124954e-10,-4.854427970713004e-10,-1.1675638234009966e-09,6.0967283161517116e-05,-1.5414116205647588e-08,1.915906489102781e-05,-4.4929038267582655e-09,-6.8189365265425295e-09,4.853291102335788e-10
136,2.2259163252158487e-05,-7.083826858433895e-10,-4.919797902402934e-10,-1.1785914466599934e-09,6.087764973017329e-05,-1.552325556986034e-08,1.916107487431873e-05,-4.4919943320564926e-09,-6.8885128712281585e-09,4.853291102335788e-10
137,2.225354013063452e-05,-7.210019248304889e-10,-5.007336767448578e-10,-1.1935412658203859e-09,6.0746971030312125e-05,-1.5677869669161737e-08,1.9169558811427123e-05,-4.4929038267582655e-09,-6.98219082551077e-09,4.853291102335788e-10
138,2.2296623967577034e-05,-7.267999535542913e-10,-5.047695594839752e-10,-1.200305632664822e-09,4.07401626034698e-05,-1.5748810255900025e-08,1.9325582741203107e-05,-4.4929038267582655e-09,-7.024027581792325e-09,4.853291102335788e-10
139,-0.00015433050762680978,-7.300400284293573e-10,-5.069864528195467e-10,-1.2042278285662178e-09,0.00021012575052736793,-1.578700903337449e-08,-1.3414209206530359e-05,-4.4929038267582655e-09,-7.048583938740194e-09,4.853291102335788e-10
140,-0.0001543640429702009,-7.224230103020091e-10,-5.017000148654915e-10,-1.1954170986427926e-09,0.00021015905076637864,-1.5696059563197196e-08,-1.3414845057013736e-05,-4.4929038267582655e-09,-6.992195267230272e-09,4.853291102335788e-10
141,2.2334272291146817e-05,-6.969003152335063e-10,-4.839648681809194e-10,-1.1650058695522603e-09,4.0716347186275925e-05,-1.53868313645944e-08,1.9249092048312377e-05,-4.4929038267582655e-09,-6.802565621910617e-09,4.853291102335788e-10
142,2.2242745174594347e-05,-6.474465408246033e-10,-4.496314431889914e-10,-1.107082425733097e-09,4.125647467390081e-05,-1.4784745872020721e-08,1.9175385972403092e-05,-4.49108483735472e-09,-6.4369487517979e-09,4.853291102335788e-10
143,2.2242055912613523e-05,-6.008917807776015e-10,-4.1734438127605245e-10,-1.052569587045582e-09,4.1295383425676846e-05,-1.4213583199307323e-08,1.9164003731475532e-05,-4.4929038267582655e-09,-6.093614501878619e-09,4.853291102335788e-10
144,2.2238771961724524e-05,-6.326104085019324e-10,-4.3939962779404595e-10,-1.0897451829805505e-09,4.1375218302164285e-05,-1.4604665921069682e-08,1.9154845290358935e-05,-4.4929038267582655e-09,-6.327809387585148e-09,4.853291102335788e-10
145,2.2235103912748855e-05,-6.409663910744712e-10,-4.4514081309898756e-10,-1.099351720768027e-09,4.141160979997949e-05,-1.4701072359457612e-08,1.915173834277084e-05,-4.4929038267582655e-09,-6.389200279954821e-09,4.853291102335788e-10
146,2.2229628854120165e-05,-6.438085620175116e-10,-4.4718717617797665e-10,-1.1028191693185363e-09,4.1392109324078774e-05,-1.4741090126335621e-08,1.9150670254930446e-05,-4.4929038267582655e-09,-6.411028152797371e-09,4.853291102335788e-10
147,2.222145353414362e-05,-6.585878509213217e-10,-4.574189915729221e-10,-1.1202700989088044e-09,4.1326802829644294e-05,-1.4919351087883115e-08,1.915231166549347e-05,-4.4929038267582655e-09,-6.520622264361009e-09,4.853291102335788e-10
148,2.220744174508127e-05,-6.939444574527442e-10,-4.819185051019304e-10,-1.161538421001751e-09,4.130012416680984e-05,-1.5350451576523483e-08,1.91549907526678e-05,-4.4919943320564926e-09,-6.781647243769839e-09,4.853291102335788e-10
149,2.2182322112485053e-05,-7.808012014720589e-10,-5.422862159321085e-10,-1.2637428881134838e-09,4.124741838040791e-05,-1.6407284419983625e-08,1.915388548923147e-05,-4.4929038267582655e-09,-7.425114745274186e-09,4.853291102335788e-10
150,3.922634611887651e-06,-8.18374701339053e-10,-5.683205017703585e-10,-1.3078533811494708e-09,-1.1096006346633658e-05,-1.6863850760273635e-08,5.540516191892539e-06,-4.4929038267582655e-09,-7.70251062931493e-09,4.853291102335788e-10
151,-4.245989629225733e-06,-8.086544767138548e-10,-5.615561349259224e-10,-1.2964846973773092e-09,-1.0821262094395934e-05,-1.67474354384467e-08,-1.275812110179686e-06,-5.538822733797133e-09,-7.630205800523981e-09,4.853291102335788e-10
152,-4.247013862368476e-06,-7.971152626851108e-10,-5.535412128665484e-10,-1.2830696505261585e-09,-1.0831412282641395e-05,-1.660737325437367e-08,-1.2757109288941137e-06,-5.751644494011998e-09,-7.54425855120644e-09,4.853291102335788e-10
153,-4.247651645528094e-06,-7.847802407923155e-10,-5.450715434562881e-10,-1.2685177352977917e-09,-1.0823243655977421e-05,-1.645821612328291e-08,-1.2759818446284044e-06,-5.7343640946783125e-09,-7.45421857573092e-09,4.853291102335788e-10
154,-4.248309807053374e-06,-7.704556992393918e-10,-5.350671017367858e-10,-1.2519194569904357e-09,-1.0799323490573443e-05,-1.6279955161735415e-08,-1.276890856161117e-06,-5.2241375669837e-09,-7.346898200921714e-09,4.853291102335788e-10
155,-4.254099891909391e-06,-7.584617378597613e-10,-5.267679625831079e-10,-1.2373675417620689e-09,-1.0682818128771032e-05,-1.6136254998855293e-08,-1.2782508633790712e-06,-4.532921593636274e-09,-7.25867721484974e-09,4.853291102335788e-10
156,4.953356558701216e-06,-7.538005775131751e-10,-5.23471044289181e-10,-1.2321379472268745e-09,-7.70501675617652e-06,-1.607986632734537e-08,5.804501110573549e-07,-4.4919943320564926e-09,-7.224116416182369e-09,4.853291102335788e-10
157,5.880599445617918e-06,-7.498215381929185e-10,-5.206857167650014e-10,-1.2273631000425667e-09,0.0002063468060669038,-1.6030753613449633e-08,-0.00015360231762882783,-4.4919943320564926e-09,-7.194557838374749e-09,4.853291102335788e-10
158,5.782614067584291e-06,-7.527773959736805e-10,-5.227320798439905e-10,-1.2307737051742151e-09,-0.00024197728373565042,-1.6065314412117004e-08,1.8226464248982666e-06,-4.4919943320564926e-09,-7.2168404585681856e-09,4.853291102335788e-10
159,5.780844674063701e-06,-7.584617378597613e-10,-5.267679625831079e-10,-1.2373675417620689e-09,-0.00024177591342322557,-1.6136254998855293e-08,1.821993237172137e-06,-4.4919943320564926e-09,-7.25867721484974e-09,4.853291102335788e-10
160,5.8674995386809314e-06,-7.692619874433149e-10,-5.342144504538737e-10,-1.250327841262333e-09,0.00021032395227393863,-1.626540324650705e-08,-0.00015636976636832813,-4.4919943320564926e-09,-7.3391674959566444e-09,4.853291102335788e-10
161,-4.251549313494252e-06,-7.8017592386459e-10,-5.417746251623612e-10,-1.2632881407625973e-09,-1.079350249710842e-05,-1.6398189472965896e-08,-1.2773590185588546e-06,-5.099536792840809e-09,-7.4196577770635486e-09,4.853291102335788e-10
162,-4.251628070051083e-06,-7.834159987396561e-10,-5.439915184979327e-10,-1.2666987458942458e-09,-1.0837394711415982e-05,-1.6438207239843905e-08,-1.2760239087583614e-06,-9.193172445520759e-09,-7.443304639309645e-09,4.853291102335788e-10
163,-4.252037044238932e-06,-7.829612513887696e-10,-5.437641448224895e-10,-1.2662439985433593e-09,-1.084945165530371e-05,-1.6434569261036813e-08,-1.2757877811964136e-06,-1.0573785402812064e-08,-7.440576155204326e-09,4.853291102335788e-10
164,-4.252093816603519e-06,-7.739799912087619e-10,-5.375113687478006e-10,-1.2557848094729707e-09,-1.0852037121367175e-05,-1.6325429896824062e-08,-1.2757636795868166e-06,-1.1506926966831088e-08,-7.374183041974902e-09,4.853291102335788e-10
165,-4.2517556977372806e-06,-7.47320427763043e-10,-5.189804141991772e-10,-1.2246346159372479e-09,-1.0847968042071443e-05,-1.5998011804185808e-08,-1.275837803405011e-06,-1.051375875249505e-08,-7.17636794433929e-09,4.853291102335788e-10
166,-4.250834479080368e-06,-6.939444574527442e-10,-4.819185051019304e-10,-1.1616521078394726e-09,-1.0842641358976834e-05,-1.5348632587119937e-08,-1.2758457614836516e-06,-9.145878721028566e-09,-6.781647243769839e-09,4.853291102335788e-10
167,-4.248984396326705e-06,-6.488676262961235e-10,-4.5065462472848594e-10,-1.1089014151366428e-09,-1.0834165777851013e-05,-1.4801116776652634e-08,-1.275779027309909e-06,-8.965798770077527e-09,-6.447862688219175e-09,4.853291102335788e-10
168,2.2862618479280172e-05,-4.999947122996673e-10,-3.4725644582067616e-10,-9.3353946795105e-10,-1.1484644346637651e-09,-1.298576535191387e-08,2.1253750787764147e-05,-4.4919943320564926e-09,-5.3462372306967154e-09,4.853291102335788e-10
169,2.2896871442412703e-05,-4.992557478544768e-10,-3.467448550509289e-10,-9.328573469247203e-10,-9.320046956418082e-10,-1.2974851415492594e-08,2.126309357208811e-05,-4.4919943320564926e-09,-5.341235009836964e-09,4.853291102335788e-10
170,2.2917259016708158e-05,-5.118749868415762e-10,-3.554987415554933e-10,-9.476366358285304e-10,-8.01492205937393e-10,-1.3129465514793992e-08,2.1269025069159397e-05,-4.4919943320564926e-09,-5.434230843093246e-09,4.853291102335788e-10
171,2.2932289788002436e-05,-5.432525540527422e-10,-3.772697709791828e-10,-9.844143278314732e-10,-4.420793925419275e-05,-1.3511453289538622e-08,2.1274878804433683e-05,-4.4919943320564926e-09,-5.666606739396229e-09,4.853291102335788e-10
172,2.294233654964728e-05,-6.04586603003554e-10,-4.19845491705928e-10,-1.0566054697846994e-09,-1.8920759771390294e-05,-1.4260876923799515e-08,2.1277409985032136e-05,-4.4919943320564926e-09,-6.119989848230034e-09,4.853291102335788e-10
173,2.2947920953697576e-05,-6.36589447822189e-10,-4.4212811189936474e-10,-1.0944631867459975e-09,-0.00010147644093194685,-1.4650140656158328e-08,2.1275247547691833e-05,-4.4929038267582655e-09,-6.357367965392768e-09,4.853291102335788e-10
174,2.2951956864858403e-05,-6.275513442233205e-10,-4.3587533582467586e-10,-1.0837197805813048e-09,-0.00010140931817659293,-1.4542820281349123e-08,2.127480956914951e-05,-4.4929038267582655e-09,-6.290974852163345e-09,4.853291102335788e-10
175,2.2953443238549198e-05,-6.156710696814116e-10,-4.275761966709979e-10,-1.0697931429604068e-09,-0.00010133789305655228,-1.4397301129065454e-08,2.1268526666062826e-05,-4.4919943320564926e-09,-6.2027538660913706e-09,4.853291102335788e-10
176,2.2950773033159066e-05,-5.99868599238107e-10,-4.1660541683086194e-10,-1.0511485015740618e-09,-0.00010123426363861654,-1.4199031284078956e-08,2.1264305701151898e-05,-4.4929038267582655e-09,-6.085429049562663e-09,4.853291102335788e-10
177,2.29518199112988e-05,-5.887272891413886e-10,-4.0881786844693124e-10,-1.0383018889115192e-09,-0.00010128932080988307,-1.4068064047023654e-08,2.1267966758387047e-05,-4.49108483735472e-09,-6.002665031701326e-09,4.853291102335788e-10
178,2.2949334013588896e-05,-5.807123670820147e-10,-4.0330405681743287e-10,-1.0285248208674602e-09,-0.00010131960584658373,-1.3969838619232178e-08,2.126868264440418e-05,-4.4929038267582655e-09,-5.944457370787859e-09,4.853291102335788e-10
179,2.2957309131044212e-05,-5.778701961389743e-10,-4.013145371573046e-10,-1.025057372316951e-09,-0.00010147718160169461,-1.393345883116126e-08,2.128969873638198e-05,-4.4919943320564926e-09,-5.922174750594422e-09,4.853291102335788e-10
180,2.2942172094531088e-05,-5.710489858756773e-10,-3.965396899729967e-10,-1.0169856068387162e-09,-0.00010142859116513137,-1.3849785318598151e-08,2.1278736198837578e-05,-4.4929038267582655e-09,-5.871925168321468e-09,4.853291102335788e-10
181,2.2931586592278563e-05,-5.716742634831462e-10,-3.97051280742744e-10,-1.0181224752159324e-09,-0.0001014253221569561,-1.3860699255019426e-08,2.1272916683301446e-05,-4.4919943320564926e-09,-5.876927389181219e-09,4.853291102335788e-10
182,2.2917401544475524e-05,-5.778701961389743e-10,-4.013145371573046e-10,-1.0250005288980901e-09,-0.00010142095914034144,-1.3935277820564806e-08,2.1265202519771265e-05,-4.4919943320564926e-09,-5.922174750594422e-09,4.853291102335788e-10
183,2.2907142927408586e-05,-5.871925168321468e-10,-4.077946869074367e-10,-1.0360281521570869e-09,-0.00010159371805684714,-1.404805516358465e-08,2.1270695299335785e-05,-4.4919943320564926e-09,-5.991751095280051e-09,4.853291102335788e-10
184,2.287835707903696e-05,-5.972538019705098e-10,-4.148432708461769e-10,-1.0480789569555782e-09,-0.00010309268967034768,-1.4169927453622222e-08,2.1265087866595422e-05,-4.4929038267582655e-09,-6.066784408176318e-09,4.853291102335788e-10
185,3.9379401661594966e-06,-6.034497346263379e-10,-4.191065272607375e-10,-1.05524122773204e-09,-1.1080996046075597e-05,-1.4248143997974694e-08,5.520263706827548e-06,-4.4929038267582655e-09,-6.112259143264964e-09,4.853291102335788e-10
186,-4.250797331906142e-06,-6.063487489882391e-10,-4.210960469208658e-10,-1.0586518328636885e-09,-1.0823986940522445e-05,-1.428088580723852e-08,-1.2760879712914175e-06,-7.9789970186539e-09,-6.1331775214057416e-09,4.853291102335788e-10
187,-4.25242060941855e-06,-6.019718057359569e-10,-4.1808334572124295e-10,-1.0534222383284941e-09,-1.0843922382264282e-05,-1.4229954103939235e-08,-1.2758717957694898e-06,-1.1439624358899891e-08,-6.101345206843689e-09,4.853291102335788e-10
188,-4.2535170479141016e-06,-5.824745130666997e-10,-4.0455461203237064e-10,-1.0309122444596142e-09,-1.0851758815988433e-05,-1.3991666492074728e-08,-1.2758727621076105e-06,-1.4515535440295935e-08,-5.9576450439635664e-09,4.853291102335788e-10
189,-4.254334015740824e-06,-5.442757355922367e-10,-3.780087354243733e-10,-9.858922567218542e-10,-1.0845700558093085e-05,-1.3526005204766989e-08,-1.2761297227825708e-06,-1.3167664292268455e-08,-5.6745648180367425e-09,4.853291102335788e-10
190,-4.254937991277075e-06,-5.082370080344845e-10,-3.5294078770675696e-10,-9.431460057385266e-10,-1.0833356782313786e-05,-1.3085809769108891e-08,-1.2767005159730616e-06,-1.0018993634730577e-08,-5.407628123066388e-09,4.853291102335788e-10
191,-4.255040572331836e-06,-4.206412995699793e-10,-2.921183295256924e-10,-8.406004781136289e-10,-1.0826395737240091e-05,-1.2018062989227474e-08,-1.2771621697993396e-06,-8.400093065574765e-09,-4.7593857743777335e-09,4.853291102335788e-10
192,-4.255196635938319e-06,-4.2456349547137506e-10,-2.94903657049872e-10,-8.453753252979368e-10,-1.081017489923397e-05,-1.2067175703123212e-08,-1.277701244362106e-06,-6.329173629637808e-09,-4.789171725860797e-09,4.853291102335788e-10
193,-4.255432003219539e-06,-4.2604142436175607e-10,-2.959268385893665e-10,-8.467395673505962e-10,-1.0788158078867127e-05,-1.2083546607755125e-08,-1.278130625337326e-06,-5.173205863684416e-09,-4.7996309149311855e-09,4.853291102335788e-10
194,-4.257397833384857e-06,-4.354205884737894e-10,-3.0240698833949864e-10,-8.576535037718713e-10,-1.0765844990601181e-05,-1.2198142940178514e-08,-1.278782313818283e-06,-4.642970452550799e-09,-4.868752512265928e-09,4.853291102335788e-10
195,1.380884205559596e-05,-4.6497916628140956e-10,-3.2292746254825033e-10,-8.922143024392426e-10,-1.3688609442397137e-05,-1.2558302842080593e-08,5.818512353552411e-07,-4.49108483735472e-09,-5.087485988042317e-09,4.853291102335788e-10
196,1.381256797117203e-05,-5.194351615500636e-10,-3.6078517950954847e-10,-9.565610525896773e-10,-1.369398432871094e-05,-1.3224052963778377e-08,5.823905842476863e-07,-4.4919943320564926e-09,-5.490619514603168e-09,4.853291102335788e-10
197,-4.249316106097467e-06,-5.487095222633798e-10,-3.810214366239961e-10,-9.911218512570485e-10,-1.0837272952812782e-05,-1.3578755897469819e-08,-1.2767691259796266e-06,-8.92941898200661e-09,-5.706397132598795e-09,4.853291102335788e-10
198,-4.248587998745279e-06,-5.424567461886909e-10,-3.7681502362829633e-10,-9.833911462919787e-10,-1.0844664188880415e-05,-1.3502358342520893e-08,-1.2764986649926868e-06,-1.0380972526036203e-08,-5.661149771185592e-09,4.853291102335788e-10
199,-4.255654914686602e-06,-5.265974323265254e-10,-3.657874003692996e-10,-9.6520125225652e-10,-1.0662648378456652e-05,-1.3311364455148578e-08,-1.279267527465322e-06,-4.535650077741593e-09,-5.543597580981441e-09,4.853291102335788e-10
200,5.780931189747207e-06,-5.132960723130964e-10,-3.5646507967612706e-10,-9.493419383943547e-10,-0.0002429406886221841,-1.3149474398232996e-08,1.8222803248590935e-06,-4.4919943320564926e-09,-5.445144779514521e-09,4.853291102335788e-10
201,5.780238154784456e-06,-5.028937266615685e-10,-3.4924596548080444e-10,-9.37120603339281e-10,-0.00024272878954434418,-1.3022145139984787e-08,1.8212056147604017e-06,-4.4919943320564926e-09,-5.3678377298638225e-09,4.853291102335788e-10
202,5.783377844181814e-06,-4.945377440890297e-10,-3.43447936757002e-10,-9.27343535295222e-10,-0.00024311672544286012,-1.2922100722789764e-08,1.822375608639959e-06,-4.4919943320564926e-09,-5.3062194638187066e-09,4.853291102335788e-10
203,4.9544727431793945e-06,-4.883986548520625e-10,-3.391846803424414e-10,-9.201812645187601e-10,-7.704003934350112e-06,-1.2843884178437293e-08,5.767920188402615e-07,-4.4929038267582655e-09,-5.26074472873006e-09,4.853291102335788e-10
204,4.953832871024133e-06,-4.840785550186411e-10,-3.362288225616794e-10,-9.154064173344523e-10,-7.70989488074747e-06,-1.2791133485734463e-08,5.788655712660872e-07,-4.4919943320564926e-09,-5.2286850404925644e-09,4.853291102335788e-10
205,4.951474238623632e-06,-4.819185051019304e-10,-3.347508936712984e-10,-9.124505595536903e-10,-7.705660379997425e-06,-1.276566763408482e-08,5.778217215045793e-07,-4.4919943320564926e-09,-5.213223630562425e-09,4.853291102335788e-10
206,4.951518540963207e-06,-4.862954483542126e-10,-3.377067514520604e-10,-9.172254067379981e-10,-7.720613709238933e-06,-1.281841832678765e-08,5.824468070710972e-07,-4.4929038267582655e-09,-5.24528331879992e-09,4.853291102335788e-10
207,-4.254016545246486e-06,-4.895355232292786e-10,-3.3992364478763193e-10,-9.210907592205331e-10,-1.0800423751788912e-05,-1.285843609366566e-08,-1.2777936007069002e-06,-5.3669282351620495e-09,-5.268702807370573e-09,4.853291102335788e-10
208,-4.25510800283746e-06,-4.970956979377661e-10,-3.452100827416871e-10,-9.301857062382624e-10,-1.0821485943779408e-05,-1.2951204553246498e-08,-1.2774568318718593e-06,-7.096787157934159e-09,-5.324864105205052e-09,4.853291102335788e-10
209,-4.255866933533525e-06,-5.053948370914441e-10,-3.510081114654895e-10,-9.401901479577646e-10,-1.0841046560017276e-05,-1.3053067959845066e-08,-1.2768893924430813e-06,-1.148873707279563e-08,-5.386709744925611e-09,4.853291102335788e-10
210,-4.256336445962461e-06,-5.132960723130964e-10,-3.5646507967612706e-10,-9.492850949754938e-10,-1.1026962170035404e-05,-1.3149474398232996e-08,-1.2764539860654622e-06,-1.766966306604445e-08,-5.445144779514521e-09,4.853291102335788e-10
211,-4.255256591534362e-06,-5.111360223963857e-10,-3.5498715078574605e-10,-9.470113582210615e-10,-1.1660618156383862e-05,-1.3124008546583354e-08,-1.2759433047904167e-06,-1.7822458175942302e-08,-5.429228622233495e-09,4.853291102335788e-10
212,-4.256238227640097e-06,-4.995968083676416e-10,-3.469722287263721e-10,-9.335963113699108e-10,-1.1875281643369817e-05,-1.2982127373106778e-08,-1.2760135632561287e-06,-1.7767888493835926e-08,-5.34373612026684e-09,4.853291102335788e-10
213,-4.257067963919781e-06,-4.657181307266001e-10,-3.234958967368584e-10,-8.931237971410155e-10,-1.0860928341571707e-05,-1.2567397789098322e-08,-1.2765110568579985e-06,-1.7720594769343734e-08,-5.092942956252955e-09,4.853291102335788e-10
214,-4.257301803534119e-06,-4.325215741118882e-10,-3.0036062526050955e-10,-8.544702723156661e-10,-1.0843018003470206e-05,-1.2161763152107596e-08,-1.2769060333539528e-06,-1.2785676517523825e-08,-4.8476067604497075e-09,4.853291102335788e-10
215,-4.257041545940865e-06,-3.9250380723387934e-10,-2.7262103685643524e-10,-8.069491741480306e-10,-1.0829002121681697e-05,-1.1676092981360853e-08,-1.2773635660323635e-06,-9.002178558148444e-09,-4.551566235022619e-09,4.853291102335788e-10
216,-4.256812395908582e-06,-3.9540282159578055e-10,-2.746105565165635e-10,-8.108145266305655e-10,-1.081156756299606e-05,-1.1710653780028224e-08,-1.2778800169144233e-06,-6.455593393184245e-09,-4.57271198683884e-09,4.853291102335788e-10
217,-4.257593587908559e-06,-3.972218109993264e-10,-2.758611117315013e-10,-8.126335160341114e-10,-1.077950264516403e-05,-1.1732481652870774e-08,-1.2786247225449188e-06,-5.026777216698974e-09,-4.586127033689991e-09,4.853291102335788e-10
218,-4.259693319852431e-06,-4.0586201066616923e-10,-2.8188651413074695e-10,-8.233200787799433e-10,-1.0762554666143842e-05,-1.1837983038276434e-08,-1.2792341053113887e-06,-4.592948243953288e-09,-4.650019036489539e-09,4.853291102335788e-10
219,1.3787045730850878e-05,-4.325215741118882e-10,-3.0036062526050955e-10,-8.544702723156661e-10,-1.7699720729069668e-05,-1.2161763152107596e-08,5.76948437537277e-07,-4.4919943320564926e-09,-4.8476067604497075e-09,4.853291102335788e-10
220,1.3783240433440369e-05,-4.844764589506667e-10,-3.3645619623712264e-10,-9.154064173344523e-10,-1.7685302850622975e-05,-1.27965904539451e-08,5.733159194375754e-07,-4.4919943320564926e-09,-5.23186827194877e-09,4.853291102335788e-10
221,-4.252318476005712e-06,-5.107949618832208e-10,-3.547597771103028e-10,-9.463292371947318e-10,-1.08324020402506e-05,-1.3116732588969171e-08,-1.2771058948146674e-06,-8.431015885435045e-09,-5.426272764452733e-09,4.853291102335788e-10
222,-4.251479239769651e-06,-5.064748620497994e-10,-3.5174707591068e-10,-9.413270163349807e-10,-1.0859924486794625e-05,-1.3065800885669887e-08,-1.2763367749357712e-06,-1.4813849702477455e-08,-5.394213076215237e-09,4.853291102335788e-10
223,-4.250975436548288e-06,-4.895355232292786e-10,-3.3992364478763193e-10,-9.210907592205331e-10,-1.0833135092980228e-05,-1.285843609366566e-08,-1.2770150163987637e-06,-7.967173587530851e-09,-5.268702807370573e-09,4.853291102335788e-10
