,PL solar PV ground 2023,PL solar PV roof 2023,PL wind onshore 2023,PL wind onshore old 2023
311,0.0,0.0,0.40892507821310425,0.36545793280581956
312,0.0,0.0,0.39851954607580375,0.35554306972913463
313,0.0,0.0,0.3786643955423372,0.336722598991292
314,0.0,0.0,0.3597519482334113,0.3189141570687511
315,0.0,0.0,0.3428573197608211,0.30310197428139785
316,0.004871009767707916,0.002751985181422776,0.3343805122781769,0.2952020746639623
317,0.04486218947660185,0.03326132400860823,0.29599155932389787,0.25970360853949154
318,0.17322308821543314,0.13396323710424238,0.27557019990479137,0.2410020070059442
319,0.33219852494135726,0.26055413307165787,0.36816976922335715,0.32682644023866886
320,0.45455751478799905,0.3599119223619161,0.42654397555446166,0.3823280022512602
321,0.5656524878977248,0.45218877725717105,0.44304536074239675,0.3982227420551615
322,0.658215429791901,0.5321626653695012,0.4099639417095955,0.3664497738506685
323,0.69152430630191,0.567803022013142,0.3502583971890376,0.3100177725742858
324,0.6773863710183334,0.5567290880754581,0.27557019990479137,0.2410020070059442
325,0.6269767135971847,0.5069481673673341,0.19387661547946283,0.16740724997316295
326,0.5475936839084107,0.43415335723269033,0.12055676040118958,0.10294397143900134
327,0.45755168105890043,0.35275139354698654,0.06752831012529699,0.057209576952449395
328,0.34906320835395377,0.26055413307165787,0.05274105011867169,0.04458479214289324
329,0.191914211705424,0.13834760889905628,0.049321232190170865,0.04167292820782516
330,0.04779179581214497,0.03326132400860823,0.07886779506365306,0.06692836711483272
331,0.004871009767707916,0.002751985181422776,0.17733052420600487,0.15273183449330197
332,0.0,0.0,0.27449231930115076,0.24001835716508085
333,0.0,0.0,0.3205637644092275,0.2823735417174724
334,0.0,0.0,0.3343805122781769,0.2952020746639623
335,0.0,0.0,0.32588404263130005,0.28730630289735415
336,0.0,0.0,0.12167765198908939,0.10391859160617974
337,0.0,0.0,0.1395701352964915,0.11952128596404239
338,0.0,0.0,0.1573839699469627,0.13514049172521467
339,0.0,0.0,0.1817495740812153,0.15664385967254296
340,0.0,0.0,0.1916744638534449,0.16544968943948218
341,0.011692601368029158,0.00826675108206537,0.1806452724443869,0.15566575663122895
342,0.09864579214032385,0.07414345475209536,0.1317518513209614,0.11269307550589837
343,0.29653454773743876,0.22243210683426826,0.11831405556144159,0.10099492459765207
344,0.4356052995112381,0.32980250225428653,0.17511915594050279,0.1507762088896965
345,0.5465909096461282,0.4162267922143299,0.22020658194104364,0.19091809965011594
346,0.6340262614029958,0.4852593347553777,0.2463595889245297,0.21446609998451555
347,0.6884938931275424,0.5313189209507194,0.27449231930115076,0.24001835716508085
348,0.6874838591134927,0.5355398921150026,0.29706329550121585,0.26068854833373845
349,0.6390632083539538,0.4960847464166923,0.32482060142951774,0.28631962166603947
350,0.5536114184448705,0.4276220115228263,0.33544118848811394,0.2961893363742996
351,0.44458033115069595,0.34085766212217616,0.3322582381943545,0.2932277447362952
352,0.319312114128829,0.24142283650376362,0.2863321087688105,0.25084205278638244
353,0.15258625729758696,0.11216282793038962,0.20706371864501505,0.17915803097945862
354,0.024368012680981,0.01725894548121992,0.17511915594050279,0.1507762088896965
355,0.0,0.0,0.17622499368391187,0.15175398944266466
356,0.0,0.0,0.1894710833421624,0.1634923868964781
357,0.0,0.0,0.21473576527406413,0.18601694232813146
358,0.0,0.0,0.2376615820942671,0.20661263868888824
359,0.0,0.0,0.24744545728238995,0.21544807288598025
360,0.0,0.0,0.2420130432799275,0.21053885335534847
361,0.0,0.0,0.22566971807511974,0.1958208694138299
362,0.0,0.0,0.20706371864501505,0.17915803097945862
363,0.0,0.0,0.19607753822021623,0.16936506849752045
364,0.0,0.0,0.17179979938237866,0.1478432542168072
365,0.010717932716159681,0.0075766181698540104,0.14068580412201698,0.12049700259159683
366,0.08494053806207184,0.06775008384186806,0.09017655787039543,0.07665360704413383
367,0.264889653309594,0.20734073126551925,0.0697986648834973,0.05915281900357264
368,0.39278256709278203,0.30782442785652087,0.09807441216680497,0.0834651126059607
