,PL battery large electricity,PL biogas,PL biogas substrate,PL biomass wood,PL hard coal,PL hydro PSH electricity,PL lignite,PL natural gas,PL other fuel,PL electricity
385,586.5374647072298,202.09999999992175,180.00000000010957,120.00000000032875,249.2,589.5362848275772,185.9999999997808,285.9999999996712,211.60000000021915,583.6363754143541
386,586.5374810532287,202.09999999992175,180.00000000010957,120.00000000032875,249.2,589.5362902433972,185.9999999997808,285.9999999996712,211.60000000021915,583.6363731834114
387,586.5374983615959,202.09999999992175,180.00000000010957,120.00000000032875,249.2,589.536295703162,185.9999999997808,285.9999999996712,211.60000000021915,583.6363728693714
388,586.5375161619562,202.09999999992175,180.00000000010957,120.00000000032875,249.2,589.5363012109185,185.9999999997808,285.9999999996712,211.60000000021915,583.6363684326108
389,586.537534397573,202.09999999992175,180.00000000010957,120.00000000032875,249.2,589.5363067520321,185.9999999997808,285.9999999996712,211.60000000021915,583.6364265242798
390,586.537552357576,202.09999999992175,180.00000000010957,120.00000000032875,249.2,589.5363122660519,185.9999999997808,285.9999999996712,211.60000000021915,599.534863056773
391,586.5375709235104,202.09999999992175,180.00000000010957,120.00000000032875,249.2,589.5363177702482,185.9999999997808,285.9999999996712,211.60000000021915,599.5347860562356
392,586.537590765778,202.09999999992175,180.00000000010957,120.00000000032875,249.2,589.5363232728309,185.9999999997808,285.9999999996712,211.60000000021915,583.6363848269397
393,586.537611999883,202.09999999992175,180.00000000010957,120.00000000032875,249.2,589.536328792458,185.9999999997808,285.9999999996712,211.60000000021915,583.636357189187
394,586.5376352959273,202.09999999992175,180.00000000010957,120.00000000032875,249.2,589.5363343885068,185.9999999997808,285.9999999996712,211.60000000021915,583.6363417486615
395,586.537661160265,202.09999999992175,180.00000000010957,120.00000000032875,249.2,589.53634006449,185.9999999997808,285.9999999996712,211.60000000021915,583.6363343392806
396,586.5376898300763,202.09999999992175,180.00000000010957,120.00000000032875,249.2,589.5363458285993,185.9999999997808,285.9999999996712,211.60000000021915,583.636320169661
397,586.5377214105421,202.09999999992175,180.00000000010957,120.00000000032875,249.2,589.5363516781653,185.9999999997808,285.9999999996712,211.60000000021915,583.636334620219
398,586.5377556782382,202.09999999992175,180.00000000010957,120.00000000032875,249.2,589.5363576190932,185.9999999997808,285.9999999996712,211.60000000021915,583.6363577186346
399,586.5377954762567,202.09999999992175,180.00000000010957,120.00000000032875,249.2,589.5363636379722,185.9999999997808,285.9999999996712,211.60000000021915,583.6363792622061
400,586.5378569625477,202.09999999992175,180.00000000010957,120.00000000032875,249.2,589.5363697096099,185.9999999997808,285.9999999996712,211.60000000021915,599.534748181133
401,586.5379348844235,202.09999999992175,180.00000000010957,120.00000000032875,249.2,589.5363758781023,185.9999999997808,285.9999999996712,211.60000000021915,599.5349220526992
402,586.5379867794362,202.09999999992175,180.00000000010957,120.00000000032875,249.2,589.5363821518682,185.9999999997808,285.9999999996712,211.60000000021915,599.5364098653938
403,586.5380367786742,202.09999999992175,180.00000000010957,120.00000000032875,249.2,589.5363829330297,185.9999999997808,285.9999999996712,211.60000000021915,775.1515151507381
404,586.5379577624282,202.09999999992175,180.00000000010957,120.00000000032875,249.2,589.5363740896423,185.9999999997808,285.9999999996712,211.60000000021915,599.5383509927814
405,586.5376785340953,202.09999999992175,180.00000000010957,120.00000000032875,249.2,589.5363248145851,185.9999999997808,285.9999999996712,211.60000000021915,599.5362340799777
406,586.5374075147234,202.09999999992175,180.00000000010957,120.00000000032875,249.2,589.5362296554011,185.9999999997808,285.9999999996712,211.60000000021915,599.5349020274698
407,586.5371529813465,202.09999999992175,180.00000000010957,120.00000000032875,249.2,589.5361422433534,185.9999999997808,285.9999999996712,211.60000000021915,599.5348571360742
408,586.5369170407586,202.09999999992175,180.00000000010957,120.00000000032875,249.2,589.5360630522921,185.9999999997808,285.9999999996712,211.60000000021915,599.5347013950305
409,586.536707979095,202.09999999992175,180.00000000010957,120.00000000032875,249.2,589.5359939079631,185.9999999997808,285.9999999996712,211.60000000021915,583.6365246528932
410,586.5364994832727,202.09999999992175,180.00000000010957,120.00000000032875,249.2,589.5359244138991,185.9999999997808,285.9999999996712,211.60000000021915,583.6364531720836
411,586.5362914914697,202.09999999992175,180.00000000010957,120.00000000032875,249.2,589.535854466785,185.9999999997808,285.9999999996712,211.60000000021915,583.6364807358772
412,586.5360835665039,202.09999999992175,180.00000000010957,120.00000000032875,249.2,589.5357839225632,185.9999999997808,285.9999999996712,211.60000000021915,583.6364675831627
413,586.5358752516578,202.09999999992175,180.00000000010957,120.00000000032875,249.2,589.5357125968319,185.9999999997808,285.9999999996712,211.60000000021915,599.534862784073
414,586.53564062143,202.09999999992175,180.00000000010957,120.00000000032875,249.2,589.5356456554382,185.9999999997808,285.9999999996712,211.60000000021915,599.5349051492124
415,586.5352572031617,202.09999999992175,180.00000000010957,120.00000000032875,249.2,589.5355796266051,185.9999999997808,285.9999999996712,211.60000000021915,599.5348308043399
416,584.0068196232343,202.09999999992175,180.00000000010957,120.00000000032875,249.2,589.5355209934058,185.9999999997808,285.9999999996712,211.60000000021915,583.6363791175235
